match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id
8637817,Nw Zd,Aa,Nw Zd,runs,4.0,Aa,field,Uy Ol,Dunedin,2021-02-25,day match,Aa tr of Nw Zd,2020/21,5396,CB Gy,SB Hg,219,7,124,215.0,8.0,128.0,48,1585457.0:4381761.0:1945355.0:2486896.0:5764576.0:2653993.0:3519011.0:1626561.0:4381733.0:3913475.0:1945397.0,27,1611364.0:37351.0:7869987.0:2275195.0:2275097.0:3535853.0:1907163.0:5788320.0:5419574.0:1905847.0:2656541.0,international,48,1585457.0
8647694,Ws,Ks,Ws,runs,14.0,Ks,field,Kd Dn,Durban,2021-02-25,day match,CA T0 Ce,2020/21,2127,A Pr,Se Ga,157,8,126,143.0,10.0,125.0,23841,1963443.0:2667223.0:3009334.0:6665462.0:3009215.0:4171859.0:2259739.0:4874820.0:3373866.0:6845950.0:4169514.0,22784,2082352.0:3496933.0:4167673.0:1999822.0:1863889.0:4171383.0:4239794.0:2753036.0:4172083.0:4817014.0:3801300.0,other_domestic,23841,3009334.0
8729139,Qa Gs,Pr Zi,Pr Zi,wickets,3.0,Pr Zi,field,Nl Sm,Karachi,2021-02-26,night match,Pn Sr Le,2020/21,3422,Af Yb,RK Ih,198,7,126,202.0,7.0,125.0,40592,8127230.0:2259683.0:313809.0:1594333.0:7960847.0:1612610.0:2437049.0:332457.0:3035311.0:8106713.0:4880966.0,40550,3977945.0:287209.0:3294444.0:8180570.0:298612.0:6401800.0:305143.0:4507208.0:6818776.0:8638790.0:3009880.0,other_domestic,40550,8180570.0
8647652,Ds,Ts,Ds,runs,7.0,Ds,bat,Kd Dn,Durban,2021-02-26,day match,CA T0 Ce,2020/21,2127,BP Je,BM We,151,6,123,144.0,6.0,123.0,22763,4898074.0:2269833.0:4888260.0:2252452.0:2231907.0:2294837.0:316441.0:1874081.0:3062079.0:3747484.0:4160358.0,23750,1615977.0:4203499.0:3851336.0:4159644.0:3079677.0:3057312.0:3151007.0:2659222.0:3794174.0:2654028.0:4169339.0,other_domestic,22763,316441.0
8729132,Le Qs,Mn Ss,Mn Ss,wickets,7.0,Mn Ss,field,Nl Sm,Karachi,2021-02-26,day/night match,Pn Sr Le,2020/21,3422,An Ra,Fl Ai,157,6,125,159.0,3.0,110.0,40606,3585350.0:3726981.0:87191.0:290051.0:2720759.0:130437.0:1547993.0:7507303.0:8746961.0:8131255.0:8767667.0,44904,2263736.0:2286472.0:2076192.0:302875.0:2231928.0:5017144.0:298486.0:3200756.0:2220777.0:2437077.0:8427978.0,other_domestic,44904,2263736.0
8647715,Ce Cs,Ls,Ls,wickets,7.0,Ce Cs,bat,Kd Dn,Durban,2021-02-26,day match,CA T0 Ce,2020/21,2127,A Js,LB Ga,144,7,123,147.0,3.0,118.0,23890,4880294.0:3851322.0:4165041.0:3490087.0:1556253.0:3373138.0:4160267.0:4169542.0:3062555.0:4159658.0:4874092.0,23113,1884973.0:4239640.0:2604825.0:2364543.0:4887336.0:4172601.0:4175107.0:3872756.0:1616040.0:328607.0:4887014.0,other_domestic,23113,1884973.0
8753835,Ws,Ls,Ls,wickets,7.0,Ws,bat,Kd Dn,Durban,2021-02-27,day match,CA T0 Ce,2020/21,2127,S Ge,Sn Hs,141,6,123,142.0,3.0,119.0,23841,1963443.0:3009215.0:6665462.0:3009334.0:4171859.0:2259739.0:4874820.0:4171362.0:6845950.0:4169514.0:3373866.0,23113,1884973.0:4239640.0:2604825.0:2364543.0:4887336.0:4175107.0:3872756.0:2658445.0:3851518.0:328607.0:2659502.0,other_domestic,23113,328607.0
8729153,Id Ud,Pr Zi,Pr Zi,wickets,6.0,Pr Zi,field,Nl Sm,Karachi,2021-02-27,night match,Pn Sr Le,2020/21,3422,Af Yb,Sb Ra,118,10,104,122.0,4.0,105.0,40578,2124002.0:1749075.0:4685568.0:4767832.0:6460614.0:4397693.0:3364234.0:3459623.0:4769148.0:8298779.0:1684276.0,40550,3977945.0:287209.0:3294444.0:298612.0:8180570.0:6401800.0:3003867.0:305143.0:6818776.0:4507208.0:8638790.0,other_domestic,40550,305143.0
8729146,Mn Ss,Ki Ks,Ki Ks,wickets,7.0,Ki Ks,field,Nl Sm,Karachi,2021-02-27,day match,Pn Sr Le,2020/21,3422,Rd Rz,RK Ih,195,6,129,198.0,3.0,117.0,44904,2263736.0:2286472.0:2076192.0:302875.0:2231928.0:5017144.0:298486.0:3200756.0:2220777.0:2437077.0:8427978.0,40564,1594347.0:2437021.0:4003390.0:319948.0:181404.0:34061.0:1594319.0:3041016.0:3734940.0:2036649.0:7913254.0,other_domestic,40564,2437021.0
8753842,Ds,Ls,Ls,wickets,4.0,Ds,bat,Kd Dn,Durban,2021-02-28,day match,CA T0 Ce,2020/21,2127,A Pr,BP Je,107,7,123,108.0,6.0,115.0,22763,2269833.0:4898074.0:4888260.0:2252452.0:2231907.0:2294837.0:316441.0:1874081.0:3062079.0:3747484.0:4160358.0,23113,4239640.0:1884973.0:2604825.0:2364543.0:4887336.0:3851518.0:4175107.0:3872756.0:2658445.0:328607.0:2659502.0,other_domestic,23113,3851518.0
8729160,Ki Ks,Le Qs,Le Qs,wickets,6.0,Le Qs,field,Nl Sm,Karachi,2021-02-28,night match,Pn Sr Le,2020/21,3422,An Ra,RK Ih,186,9,127,189.0,4.0,118.0,40564,1594347.0:2437021.0:4003390.0:319948.0:181404.0:34061.0:1594319.0:3734940.0:8115610.0:2036649.0:7913254.0,40606,3585350.0:3726981.0:87191.0:290051.0:2720759.0:1547993.0:3641294.0:130437.0:7507303.0:8746961.0:8131255.0,other_domestic,40606,7507303.0
8729167,Qa Gs,Id Ud,Id Ud,wickets,6.0,Id Ud,field,Nl Sm,Karachi,2021-03-01,night match,Pn Sr Le,2020/21,3422,An Ra,Sb Ra,156,7,126,157.0,4.0,107.0,40592,8127230.0:2259683.0:313809.0:1594333.0:7960847.0:1612610.0:2437049.0:3035311.0:332457.0:8106713.0:8106629.0,40578,2124002.0:1749075.0:7646204.0:6460614.0:3459623.0:4397693.0:3364234.0:4767832.0:8298779.0:4769148.0:7507317.0,other_domestic,40578,4767832.0
8729181,Qa Gs,Mn Ss,Qa Gs,runs,22.0,Mn Ss,field,Nl Sm,Karachi,2021-03-03,night match,Pn Sr Le,2020/21,3422,Af Yb,Fl Ai,176,7,123,154.0,10.0,124.0,40592,7864009.0:8127230.0:313809.0:7960847.0:1594333.0:1612610.0:2437049.0:6399210.0:3035311.0:332457.0:8106713.0,44904,2263736.0:2076192.0:1637320.0:2231928.0:302875.0:5017144.0:3200756.0:2220777.0:284339.0:2214554.0:8427978.0,other_domestic,40592,6399210.0
8637824,Aa,Nw Zd,Aa,runs,64.0,Nw Zd,field,Wc Sm,Wellington,2021-03-03,night match,Aa tr of Nw Zd,2020/21,8175,CB Gy,WR Ks,208,4,124,144.0,10.0,104.0,27,1611364.0:37351.0:7869987.0:2275195.0:2275097.0:1907163.0:3535853.0:5419574.0:1905847.0:2656541.0:6732004.0,48,1585457.0:4381761.0:1945355.0:2653993.0:5764576.0:2486896.0:3069954.0:1626561.0:4381733.0:3913475.0:1945397.0,international,27,3535853.0
8729174,Pr Zi,Ki Ks,Ki Ks,wickets,6.0,Ki Ks,field,Nl Sm,Karachi,2021-03-03,day match,Pn Sr Le,2020/21,3422,In Jd,Rd Rz,188,5,131,191.0,4.0,122.0,40550,287209.0:3294444.0:298612.0:8180570.0:74087.0:6401800.0:5021624.0:3003867.0:4507208.0:8638790.0:3009880.0,40564,1594347.0:2437021.0:4003390.0:319948.0:181404.0:34061.0:1594319.0:8115610.0:8109779.0:2036649.0:7913254.0,other_domestic,40564,181404.0
8764475,Si La,Wt Is,Wt Is,wickets,4.0,Wt Is,field,Ce Ct Gd Aa,Coolidge,2021-03-03,night match,Si La tr of Wt Is,2020/21,11738,GO Be,N Dd,131,9,123,134.0,6.0,84.0,69,3008291.0:2420760.0:7200598.0:2104409.0:348361.0:1634611.0:5490666.0:6710850.0:4019259.0:3865077.0:2270519.0,41,371825.0:3023320.0:363173.0:4230127.0:1613926.0:2740408.0:4690104.0:360086.0:8442783.0:6347494.0:362487.0,international,41,1613926.0
8764482,Si La,Wt Is,Si La,runs,43.0,Si La,bat,Ce Ct Gd Aa,Coolidge,2021-03-05,night match,Si La tr of Wt Is,2020/21,11738,LS Rr,N Dd,160,6,126,117.0,10.0,114.0,69,2420760.0:7200598.0:2104409.0:348361.0:6710850.0:1634611.0:5490666.0:3008291.0:4019259.0:3865077.0:3008179.0,41,371825.0:3023320.0:363173.0:4230127.0:2740408.0:360086.0:1613926.0:4690104.0:8442783.0:6347494.0:362487.0,international,69,
8637831,Aa,Nw Zd,Aa,runs,50.0,Aa,bat,Wc Sm,Wellington,2021-03-05,night match,Aa tr of Nw Zd,2020/21,8175,CM Bn,WR Ks,156,6,123,106.0,10.0,117.0,27,1611364.0:37351.0:7869987.0:2275195.0:2275097.0:3535853.0:1907163.0:5419574.0:1905847.0:2656541.0:6732004.0,48,1585457.0:4381761.0:1945355.0:2653993.0:5764576.0:2486896.0:3519011.0:1626561.0:4381733.0:3913475.0:1945397.0,international,27,37351.0
8764489,Si La,Wt Is,Wt Is,wickets,3.0,Si La,bat,Ce Ct Gd Aa,Coolidge,2021-03-07,night match,Si La tr of Wt Is,2020/21,11738,JS Wn,PA Gd,131,4,123,134.0,7.0,118.0,69,2420760.0:7200598.0:3008291.0:2104409.0:348361.0:6710850.0:1634611.0:5490666.0:4019259.0:3865077.0:3008179.0,41,371825.0:3023320.0:363173.0:1613926.0:4230127.0:2740408.0:5742470.0:360086.0:4690104.0:8442783.0:6347494.0,international,41,4690104.0
8637838,Aa,Nw Zd,Nw Zd,wickets,7.0,Aa,bat,Sy Sm,Wellington,2021-03-07,day match,Aa tr of Nw Zd,2020/21,8175,CB Gy,WR Ks,142,8,128,143.0,3.0,94.0,27,7869987.0:37351.0:1611364.0:2275195.0:2275097.0:3535853.0:1907163.0:5419574.0:1905847.0:2656541.0:6732004.0,48,2653993.0:1585457.0:1945355.0:5764576.0:3069954.0:2486896.0:4381761.0:3519011.0:1626561.0:3913475.0:1945397.0,international,48,1585457.0
8703729,Ia,Ed,Ed,wickets,8.0,Ed,field,Na Mi Sm,Ahmedabad,2021-03-12,night match,Ed tr of Ia,2020/21,5893,Nn Mn,KN An,124,7,122,130.0,2.0,95.0,55,197658.0:2954769.0:1776627.0:6521080.0:4497646.0:4377610.0:3326980.0:5038018.0:3882850.0:2282125.0:3011735.0,20,2089079.0:2162782.0:1655436.0:2082044.0:172199.0:2178119.0:4640824.0:4688998.0:2022957.0:1711492.0:2461129.0,international,20,4688998.0
8703736,Ed,Ia,Ia,wickets,7.0,Ia,field,Na Mi Sm,Ahmedabad,2021-03-14,night match,Ed tr of Ia,2020/21,5893,AK Cy,KN An,164,6,125,166.0,3.0,109.0,20,2089079.0:2162782.0:1655436.0:2082044.0:172199.0:2178119.0:4640824.0:2022957.0:3851658.0:4688998.0:1711492.0,55,2954769.0:5043310.0:1776627.0:6521080.0:4497646.0:3125562.0:4377610.0:3326980.0:5038018.0:2282125.0:3011735.0,international,55,5043310.0
8703743,Ia,Ed,Ed,wickets,8.0,Ed,field,Na Mi Sm,Ahmedabad,2021-03-16,night match,Ed tr of Ia,2020/21,5893,AK Cy,VK Sa,156,6,123,158.0,2.0,112.0,55,238727.0:2954769.0:5043310.0:1776627.0:6521080.0:4497646.0:4377610.0:3326980.0:5038018.0:2282125.0:3011735.0,20,2089079.0:2162782.0:1655436.0:2082044.0:172199.0:2178119.0:4640824.0:2022957.0:4688998.0:1711492.0:2461129.0,international,20,2162782.0
8764419,An,Ze,An,runs,48.0,Ze,field,Sh Zd Sm,Abu Dhabi,2021-03-17,day match,An tr of Ud Ab Es Mr 21,2020/21,13768,Am Dr,Ih Si,198,5,131,150.0,7.0,122.0,293,6818622.0:5554282.0:2244577.0:181404.0:5554254.0:3668356.0:4980926.0:3086803.0:2815728.0:5554142.0:3976965.0,76,4996690.0:4174638.0:391103.0:2097017.0:3471761.0:1648625.0:6572726.0:2750628.0:5643686.0:5789370.0:5643700.0,international,293,6818622.0
8703750,Ia,Ed,Ia,runs,8.0,Ed,field,Na Mi Sm,Ahmedabad,2021-03-18,night match,Ed tr of Ia,2020/21,5893,KN An,Nn Mn,185,8,124,177.0,8.0,124.0,55,238727.0:2954769.0:3125562.0:1776627.0:6521080.0:4497646.0:4377610.0:3326980.0:5038018.0:2282125.0:7453697.0,20,2089079.0:2162782.0:1655436.0:2082044.0:2178119.0:172199.0:4640824.0:2022957.0:4688998.0:1711492.0:2461129.0,international,55,3125562.0
8764426,An,Ze,An,runs,45.0,An,bat,Sh Zd Sm,Abu Dhabi,2021-03-19,day match,An tr of Ud Ab Es Mr 21,2020/21,13768,Ad Sh Di,Am Dr,193,5,126,148.0,10.0,108.0,293,6818622.0:4980926.0:5554282.0:3668356.0:181404.0:2244577.0:5554254.0:3086803.0:2815728.0:5554142.0:3976965.0,76,4996690.0:4174638.0:391103.0:6572726.0:2097017.0:1648625.0:3471761.0:2750628.0:5643686.0:5789370.0:5643700.0,international,293,181404.0
8764433,An,Ze,An,runs,47.0,An,bat,Sh Zd Sm,Abu Dhabi,2021-03-20,day match,An tr of Ud Ab Es Mr 21,2020/21,13768,Am Dr,Ih Si,183,7,124,136.0,5.0,122.0,293,6818622.0:4980926.0:5554282.0:3668356.0:181404.0:2244577.0:5554254.0:4433547.0:3086803.0:5554142.0:6819238.0,76,4996690.0:4174638.0:391103.0:6662480.0:2097017.0:1648625.0:3471761.0:7859970.0:4001934.0:5789370.0:5643700.0,international,293,3668356.0
8703757,Ia,Ed,Ia,runs,36.0,Ed,field,Na Mi Sm,Ahmedabad,2021-03-20,night match,Ed tr of Ia,2020/21,5893,AK Cy,Nn Mn,224,2,122,188.0,8.0,131.0,55,238727.0:1776627.0:3125562.0:4377610.0:6521080.0:4497646.0:3326980.0:5038018.0:2282125.0:7453697.0:5618038.0,20,2089079.0:2162782.0:1655436.0:2082044.0:172199.0:2178119.0:2022957.0:4688998.0:4640824.0:1711492.0:2461129.0,international,55,2282125.0
8637866,Nw Zd,Bh,Nw Zd,runs,66.0,Nw Zd,bat,Sn Pk,Hamilton,2021-03-28,day match,Bh tr of Nw Zd,2020/21,3541,CB Gy,SB Hg,210,3,124,144.0,8.0,126.0,48,1585457.0:6718326.0:2653993.0:3834256.0:5764576.0:3069954.0:2672214.0:1626561.0:3913475.0:3456424.0:1585464.0,188,6930580.0:3758565.0:3056752.0:1884672.0:392188.0:6551978.0:5831622.0:4403503.0:6930286.0:2436356.0:2316327.0,international,48,2653993.0
8637873,Nw Zd,Bh,Nw Zd,runs,28.0,Bh,field,Mn Pk,Napier,2021-03-30,night match,Bh tr of Nw Zd,2020/21,3184,CM Bn,WR Ks,173,5,111,142.0,7.0,102.0,48,1585457.0:6718326.0:2653993.0:3834256.0:5764576.0:3069954.0:2672214.0:1626561.0:3156033.0:3913475.0:1585464.0,188,6930580.0:3758565.0:3056752.0:392188.0:6551978.0:1884672.0:5831622.0:4403503.0:3769555.0:6930286.0:2436356.0,international,48,5764576.0
8637880,Nw Zd,Bh,Nw Zd,runs,65.0,Bh,field,En Pk,Auckland,2021-04-01,night match,Bh tr of Nw Zd,2020/21,1994,CM Bn,CB Gy,141,4,61,76.0,10.0,58.0,48,1585457.0:6718326.0:5764576.0:2672214.0:3069954.0:2653993.0:3834256.0:1626561.0:3156033.0:1495731.0:3456424.0,188,6930580.0:3056752.0:3758565.0:4403419.0:6551978.0:3850944.0:5831622.0:6930286.0:3769555.0:2104346.0:2436356.0,international,48,6718326.0
8778419,Mi Is,Rl Cs Be,Rl Cs Be,wickets,2.0,Rl Cs Be,field,MA Cm Sm Ck Ci,Chennai,2021-04-09,night match,In Pr Le,2021,2050,KN An,Nn Mn,159,9,124,160.0,8.0,126.0,30435,238727.0:2286472.0:3125562.0:5043310.0:4377610.0:1613926.0:3299407.0:4874820.0:7453697.0:4377694.0:1945397.0,30393,5038018.0:1776627.0:5765934.0:2275195.0:314565.0:8117990.0:34061.0:4381733.0:2733380.0:6586824.0:3011735.0,In Pr Le,30393,2733380.0
8778426,Ci Sr Ks,Di Cs,Di Cs,wickets,7.0,Di Cs,field,We Sm Mi,Mumbai,2021-04-10,night match,In Pr Le,2021,5004,AK Cy,VK Sa,188,7,123,190.0,3.0,116.0,30414,7422673.0:313809.0:62432.0:233358.0:232000.0:1642738.0:196580.0:4640824.0:360086.0:3326980.0:3130840.0,30421,7491189.0:197658.0:6521080.0:2275097.0:4690188.0:1945425.0:1730658.0:3851658.0:184960.0:217762.0:4859490.0,In Pr Le,30421,197658.0
8761038,Sh Aa,Pn,Pn,wickets,4.0,Sh Aa,bat,Te Ws Sm Jg,Johannesburg,2021-04-10,day match,Pn tr of Sh Aa,2021,3569,AT Hk,A Pr,188,6,120,189.0,6.0,125.0,34,4239773.0:4203499.0:3009215.0:3057312.0:1863889.0:3373138.0:3782225.0:2658445.0:2659502.0:2659222.0:2654028.0,62,2263736.0:2437021.0:3585350.0:290051.0:8180570.0:2437049.0:4767832.0:4769148.0:7507303.0:2437077.0:8131255.0,international,62,2263736.0
8778433,Ka Kt Rs,Ss Hd,Ka Kt Rs,runs,10.0,Ss Hd,field,MA Cm Sm Ck Ci,Chennai,2021-04-11,night match,In Pr Le,2021,2050,KN An,Nn Mn,187,6,123,177.0,5.0,125.0,30400,4231702.0:7491224.0:3127354.0:1934099.0:172199.0:210328.0:393014.0:3429236.0:204861.0:7758638.0:6420126.0,36014,1958683.0:1539236.0:2034423.0:2082044.0:181404.0:3339160.0:8228408.0:5554254.0:2282125.0:3068547.0:5618038.0,In Pr Le,30400,4231702.0
8778440,Pb Ks,Rn Rs,Pb Ks,runs,4.0,Rn Rs,field,We Sm Mi,Mumbai,2021-04-12,night match,In Pr Le,2021,5004,AK Cy,S Ri,221,6,126,217.0,7.0,127.0,30407,2954769.0:2789079.0:363173.0:3479860.0:4230127.0:5038046.0:5419574.0:3696482.0:3373285.0:6732004.0:7881845.0,30428,2178119.0:3730005.0:2981614.0:2162782.0:5001170.0:7556051.0:2966879.0:3079677.0:2412073.0:7922291.0:2316327.0,In Pr Le,30407,2981614.0
8761045,Pn,Sh Aa,Sh Aa,wickets,6.0,Pn,bat,Te Ws Sm Jg,Johannesburg,2021-04-12,day match,Pn tr of Sh Aa,2021,3569,AT Hk,BP Je,140,9,127,141.0,4.0,85.0,62,2263736.0:1594347.0:2437021.0:290051.0:8180570.0:4767832.0:4769148.0:2437049.0:7507303.0:2437077.0:8106713.0,34,4239773.0:4203499.0:3009215.0:3057312.0:1863889.0:3373138.0:3782225.0:2658445.0:2659502.0:2659222.0:2654028.0,international,34,3373138.0
8778447,Mi Is,Ka Kt Rs,Mi Is,runs,10.0,Ka Kt Rs,field,MA Cm Sm Ck Ci,Chennai,2021-04-13,night match,In Pr Le,2021,2050,C Sn,CB Gy,152,10,123,142.0,7.0,122.0,30435,238727.0:2654014.0:3125562.0:5043310.0:4377610.0:1613926.0:3299407.0:4874820.0:7453697.0:4377694.0:1945397.0,30400,4231702.0:7491224.0:3127354.0:172199.0:393014.0:210328.0:1934099.0:3429236.0:204861.0:7758638.0:6420126.0,In Pr Le,30435,7453697.0
8778454,Rl Cs Be,Ss Hd,Rl Cs Be,runs,6.0,Ss Hd,field,MA Cm Sm Ck Ci,Chennai,2021-04-14,night match,In Pr Le,2021,2050,Nn Mn,UV Ge,149,8,127,143.0,9.0,126.0,30393,1776627.0:7833195.0:8117990.0:2275195.0:314565.0:5038018.0:34061.0:4381733.0:2733380.0:6586824.0:3011735.0,36014,1958683.0:1539236.0:2034423.0:2082044.0:8228408.0:3339160.0:2740408.0:5554254.0:2282125.0:223117.0:5618038.0,In Pr Le,30393,2275195.0
8761052,Sh Aa,Pn,Pn,wickets,9.0,Pn,field,St Pk Cn,Centurion,2021-04-14,day match,Pn tr of Sh Aa,2021,6327,A Pr,BP Je,203,5,121,205.0,1.0,109.0,34,4239773.0:4203499.0:3373138.0:2364543.0:3057312.0:3782225.0:1863889.0:2658445.0:2659502.0:2659222.0:2654028.0,62,2263736.0:2437021.0:3585350.0:290051.0:8180570.0:3459623.0:2437049.0:4767832.0:4769148.0:7507303.0:8131255.0,international,62,2437021.0
8778461,Di Cs,Rn Rs,Rn Rs,wickets,3.0,Rn Rs,field,We Sm Mi,Mumbai,2021-04-15,night match,In Pr Le,2021,5004,S Ri,VK Sa,147,8,124,150.0,7.0,119.0,30421,7491189.0:197658.0:1945425.0:6521080.0:2275097.0:6511336.0:3851658.0:1730658.0:184960.0:3851518.0:4859490.0,30428,2162782.0:3730005.0:2981614.0:5001170.0:2252452.0:7556051.0:2966879.0:3079677.0:2733401.0:7922291.0:2316327.0,In Pr Le,30428,2733401.0
8778468,Pb Ks,Ci Sr Ks,Ci Sr Ks,wickets,6.0,Ci Sr Ks,field,We Sm Mi,Mumbai,2021-04-16,night match,In Pr Le,2021,5004,AK Cy,AY Dr,106,8,124,107.0,4.0,96.0,30407,2954769.0:2789079.0:363173.0:3479860.0:4230127.0:5038046.0:5419574.0:3696482.0:3373285.0:6732004.0:7881845.0,30414,7422673.0:313809.0:62432.0:233358.0:232000.0:4640824.0:1642738.0:196580.0:360086.0:3326980.0:3130840.0,In Pr Le,30414,3130840.0
8761059,Sh Aa,Pn,Pn,wickets,3.0,Pn,field,St Pk Cn,Centurion,2021-04-16,day match,Pn tr of Sh Aa,2021,6327,AT Hk,S Ge,144,10,119,149.0,7.0,130.0,34,4239773.0:4203499.0:2364543.0:3057312.0:3373138.0:4887336.0:3782225.0:2658445.0:3872756.0:2659222.0:2654028.0,62,2263736.0:2437021.0:3585350.0:290051.0:8180570.0:3459623.0:4767832.0:2437049.0:4769148.0:7507303.0:8131255.0,international,62,4767832.0
8778475,Mi Is,Ss Hd,Mi Is,runs,13.0,Mi Is,bat,MA Cm Sm Ck Ci,Chennai,2021-04-17,night match,In Pr Le,2021,2050,CB Gy,K Sn,150,5,125,137.0,10.0,120.0,30435,2654014.0:238727.0:3125562.0:5043310.0:1613926.0:4377610.0:3299407.0:3156033.0:7453697.0:4377694.0:1945397.0,36014,1539236.0:2082044.0:2034423.0:5043268.0:3339160.0:7491294.0:8228408.0:5554254.0:2282125.0:6818776.0:6598528.0,In Pr Le,30435,1613926.0
8778482,Rl Cs Be,Ka Kt Rs,Rl Cs Be,runs,38.0,Rl Cs Be,bat,MA Cm Sm Ck Ci,Chennai,2021-04-18,day/night match,In Pr Le,2021,2050,C Sn,Nn Mn,204,4,128,166.0,8.0,123.0,30393,1776627.0:7833195.0:5765934.0:2275195.0:314565.0:4381733.0:5038018.0:8117990.0:2733380.0:6586824.0:3011735.0,30400,4231702.0:7491224.0:3127354.0:172199.0:210328.0:393014.0:1934099.0:3429236.0:204861.0:7758638.0:6420126.0,In Pr Le,30393,314565.0
8778489,Pb Ks,Di Cs,Di Cs,wickets,6.0,Di Cs,field,We Sm Mi,Mumbai,2021-04-18,night match,In Pr Le,2021,5004,AK Cy,PR Rl,195,4,122,198.0,4.0,115.0,30407,2954769.0:2789079.0:363173.0:3479860.0:4230127.0:5038046.0:1660406.0:5419574.0:3373285.0:6732004.0:7881845.0,30421,7491189.0:197658.0:1870357.0:6521080.0:2275097.0:6511336.0:4017523.0:1730658.0:184960.0:3851518.0:4859490.0,In Pr Le,30421,197658.0
8778496,Ci Sr Ks,Rn Rs,Ci Sr Ks,runs,45.0,Rn Rs,field,We Sm Mi,Mumbai,2021-04-19,night match,In Pr Le,2021,5004,PR Rl,VK Sa,188,9,129,143.0,9.0,129.0,30414,7422673.0:313809.0:62432.0:233358.0:232000.0:1642738.0:196580.0:4640824.0:360086.0:3326980.0:3130840.0,30428,2162782.0:3730005.0:2981614.0:5001170.0:2252452.0:7556051.0:2966879.0:3079677.0:2733401.0:7922291.0:2316327.0,In Pr Le,30414,62432.0
8778503,Mi Is,Di Cs,Di Cs,wickets,6.0,Mi Is,bat,MA Cm Sm Ck Ci,Chennai,2021-04-20,night match,In Pr Le,2021,2050,C Sn,CB Gy,137,9,120,138.0,4.0,121.0,30435,238727.0:2654014.0:3125562.0:5043310.0:4377610.0:3299407.0:1613926.0:3133122.0:7453697.0:4377694.0:1945397.0,30421,7491189.0:197658.0:1870357.0:6511336.0:6521080.0:4690188.0:2275097.0:184960.0:3851518.0:4859490.0:217762.0,In Pr Le,30421,217762.0
8778517,Ci Sr Ks,Ka Kt Rs,Ci Sr Ks,runs,18.0,Ka Kt Rs,field,We Sm Mi,Mumbai,2021-04-21,night match,In Pr Le,2021,5004,AY Dr,PR Rl,220,3,129,202.0,10.0,123.0,30414,7422673.0:313809.0:62432.0:196580.0:1642738.0:233358.0:232000.0:4640824.0:3326980.0:3130840.0:3794174.0,30400,4231702.0:7491224.0:3127354.0:172199.0:1613919.0:210328.0:1934099.0:3429236.0:7491329.0:7758638.0:6420126.0,In Pr Le,30414,313809.0
8778510,Pb Ks,Ss Hd,Ss Hd,wickets,9.0,Pb Ks,bat,MA Cm Sm Ck Ci,Chennai,2021-04-21,day/night match,In Pr Le,2021,2050,K Sn,Nn Mn,120,10,120,121.0,1.0,116.0,30407,2954769.0:2789079.0:363173.0:4230127.0:3479860.0:41740.0:5038046.0:4690104.0:3696482.0:3373285.0:7881845.0,36014,1539236.0:2082044.0:1945355.0:5043268.0:2035025.0:3339160.0:7491294.0:5554254.0:2282125.0:2282132.0:6598528.0,In Pr Le,36014,2082044.0
8800294,Pn,Ze,Pn,runs,11.0,Ze,field,He Ss Cb,Harare,2021-04-21,day match,Pn tr of Ze,2021,1833,I Ci,L Re,149,7,129,138.0,7.0,122.0,62,2263736.0:2437021.0:3585350.0:290051.0:5553890.0:8180570.0:4767832.0:2437049.0:2437077.0:8106713.0:8131255.0,76,4996690.0:6572726.0:6625562.0:387897.0:3471761.0:391103.0:2056830.0:3788581.0:4001934.0:5789370.0:5643700.0,international,62,2263736.0
8778524,Rn Rs,Rl Cs Be,Rl Cs Be,wickets,10.0,Rl Cs Be,field,We Sm Mi,Mumbai,2021-04-22,night match,In Pr Le,2021,5004,J Ml,S Ri,177,9,128,181.0,0.0,101.0,30428,2162782.0:3730005.0:2981614.0:2252452.0:5001170.0:7556051.0:2966879.0:3079677.0:2412073.0:7922291.0:2316327.0,30393,1776627.0:7833195.0:2275195.0:314565.0:5038018.0:4381733.0:8117990.0:2733380.0:6586824.0:1905847.0:3011735.0,In Pr Le,30393,7833195.0
8800301,Ze,Pn,Ze,runs,19.0,Pn,field,He Ss Cb,Harare,2021-04-23,day match,Pn tr of Ze,2021,1833,I Ci,L Re,118,9,121,99.0,10.0,125.0,76,4996690.0:390711.0:6625562.0:6572726.0:3471761.0:2056830.0:4174638.0:3788581.0:4001934.0:5789370.0:5643700.0,62,2263736.0:2437021.0:3585350.0:290051.0:5553890.0:3459623.0:4767832.0:2437077.0:8131255.0:8106713.0:7913254.0,international,76,3788581.0
8778531,Mi Is,Pb Ks,Pb Ks,wickets,9.0,Pb Ks,field,MA Cm Sm Ck Ci,Chennai,2021-04-23,night match,In Pr Le,2021,2050,C Sn,Nn Mn,131,6,122,132.0,1.0,110.0,30435,2654014.0:238727.0:5043310.0:3125562.0:1613926.0:4377610.0:3299407.0:3133122.0:7453697.0:4377694.0:1945397.0,30407,2954769.0:2789079.0:363173.0:3479860.0:4230127.0:41740.0:5038046.0:4690104.0:3373285.0:8228100.0:7881845.0,In Pr Le,30407,2954769.0
